Order_Date,Priority,Quantity,Sales,Discount,Profit,Unit_Price,Shipping_Cost,Transportation,Customer_Name,Country,Region,State,City,Store_Name,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_ID,Order_ID,Supplier,Expected_Date,Ship_Date
01/07/14,Urgent,148,43716.78,0.06,910.04,424.21,110.2,Delivery Truck,Egbert Srikanth ,India,North,Haryana,Ambala,Shaw,Corporate,Furniture,Tables,Jumbo Box,P301,35364,Ningbo,12/07/14,09/08/14
01/07/14,Urgent,12,60.96,0.06,-15.181,1.74,4.08,Regular Air,Naveen Nelutla ,India,South,Karnataka,Bangarapet,Perry,Corporate,Furniture,Office Furnishings,Small Pack,P424,7043,Global Source,11/07/14,29/07/14
01/07/14,Urgent,58,42648.09,0.06,-1452.525,376.13,85.63,Delivery Truck,Dattatray Sharma ,India,South,Karnataka,Sira,Shaw,Corporate,Furniture,Tables,Jumbo Box,P297,35364,Consolidated,04/07/14,19/07/14
01/07/14,High,100,321.72,0.03,23.616,3.93,0.99,Regular Air,Raj Chopra ,India,Central,Madhya Pradesh,Bhind,Bray,Small Business,Office Supplies,Rubber Bands,Wrap Bag,P1008,52929,Elan,04/07/14,12/07/14
01/07/14,Not Specified,148,1246.56,0,69.615,5.98,0.96,Regular Air,Purushothaman Babu ,India,West,Maharashtra,Ambad,Ford,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P791,18471,Consolidated,06/07/14,20/07/14
01/07/14,High,72,1976.4,0.05,317.148,19.23,6.15,Express Air,Hemang Sriramoju ,India,West,Maharashtra,Osmanabad,Gibson,Corporate,Furniture,Office Furnishings,Small Pack,P465,58182,Compu Point,12/07/14,18/07/14
01/07/14,Urgent,37,65575.17,0.06,773.534,424.21,110.2,Delivery Truck,Srinivasa Kausaria ,India,East,Uttar Pradesh,Moradabad,Shaw,Corporate,Furniture,Tables,Jumbo Box,P301,35364,Ningbo,11/07/14,21/07/14
02/07/14,Urgent,48,30911.12,0.01,246.456,110.98,30,Delivery Truck,Shyam Panda ,India,East,Bihar,Arrah,Myers,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P829,51584,Argot,05/07/14,28/08/14
02/07/14,Not Specified,8,158188.36,0.04,399.1582,3499.99,24.49,Regular Air,Shadab Kumar Singh ,India,West,Gujarat,Rajkot,Knox,Home Office,Technology,Copiers and Fax,Large Box,P312,48800,Dalian,10/07/14,16/08/14
02/07/14,Urgent,96,30911.12,0.01,281.664,110.98,30,Delivery Truck,Oshiar Rai ,India,West,Gujarat,Vasa,Myers,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P829,51584,Argot,10/07/14,05/08/14
02/07/14,High,38,4712.76,0.09,424.7586,35.99,1.25,Regular Air,Kamal Raman ,India,South,Kerala,Muvattupuzha,West,Small Business,Technology,Telephones and Communication,Small Pack,P74,42950,Philo,05/07/14,13/08/14
02/07/14,Not Specified,135,4409,0.01,588.237,59.98,3.99,Regular Air,Vivek Nithal ,India,West,Maharashtra,Ulhasnagar,Snyder,Corporate,Office Supplies,Appliances,Small Box,P249,37862,Argot,07/07/14,01/08/14
02/07/14,High,114,3141.84,0.09,394.4187,35.99,1.25,Regular Air,T Kang ,India,West,Maharashtra,Wardha,West,Small Business,Technology,Telephones and Communication,Small Pack,P74,42950,Philo,13/07/14,10/07/14
02/07/14,Not Specified,16,79094.18,0.04,484.6921,3499.99,24.49,Regular Air,Rajiv Parekh ,India,West,Maharashtra,Amravati,Knox,Home Office,Technology,Copiers and Fax,Large Box,P312,48800,Dalian,12/07/14,18/08/14
02/07/14,Medium,8,1570.2,0.05,-510.72,258.98,54.31,Delivery Truck,Gaurav Bhaskar Rao ,India,North,Punjab,Ludhiana,Waynoka,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,P558,41826,Elan,08/07/14,13/07/14
02/07/14,Medium,10,2355.3,0.05,-578.816,258.98,54.31,Delivery Truck,Bhimpal V Karthik ,India,North,Uttaranchal,Haridwar,Waynoka,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,P558,41826,Elan,07/07/14,31/07/14
02/07/14,Not Specified,27,6613.5,0.01,814.482,59.98,3.99,Regular Air,Satya Sidhu ,India,East,West Bengal,Kamarhati,Snyder,Corporate,Office Supplies,Appliances,Small Box,P249,37862,Argot,12/07/14,03/08/14
03/07/14,Low,22,1697.36,0.03,-217.7472,65.99,8.99,Express Air,Maneesh Jaiswar ,India,East,West Bengal,Siliguri,Lee,Consumer,Technology,Telephones and Communication,Small Box,P66,29255,Alibaba,07/07/14,06/07/14
03/07/14,Low,11,3394.72,0.03,-272.184,65.99,8.99,Express Air,Bhadresh Kumar Singh ,India,East,West Bengal,Darjeeling,Lee,Consumer,Technology,Telephones and Communication,Small Box,P66,29255,Alibaba,08/07/14,24/08/14
04/07/14,Not Specified,57,11186.56,0.02,502.398,125.99,2.5,Regular Air,Tapas Negi ,India,East,Bihar,Jamalpur,Cunningham,Consumer,Technology,Telephones and Communication,Small Box,P652,39460,Elan,07/07/14,23/08/14
04/07/14,High,27,265.44,0.09,4.968,5.18,2.04,Express Air,Narayan Santhosh ,India,Central,Chhattisgarh,Bemetara,Gutierrez,Home Office,Office Supplies,Paper,Wrap Bag,P159,52896,Elan,14/07/14,08/08/14
04/07/14,High,27,265.44,0.09,3.588,5.18,2.04,Express Air,Prasad Coyle ,India,South,Kerala,Manjeri,Gutierrez,Home Office,Office Supplies,Paper,Wrap Bag,P159,52896,Elan,16/07/14,13/07/14
04/07/14,Not Specified,100,711.24,0.09,-100.2386,7.1,6.05,Regular Air,Kunal Ambhore ,India,Central,Madhya Pradesh,Indore,Cunningham,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P1124,39460,Consolidated,13/07/14,11/07/14
04/07/14,Low,215,11228.78,0.07,-1679.76,100.98,45,Delivery Truck,H. Gandhi ,India,North,Rajasthan,Kota,Boyd,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P626,37537,Compu Point,07/07/14,04/08/14
04/07/14,Not Specified,19,5593.28,0.02,326.5587,125.99,2.5,Regular Air,Pritam Parit ,India,East,Uttar Pradesh,Ghazipur,Cunningham,Consumer,Technology,Telephones and Communication,Small Box,P652,39460,Elan,13/07/14,12/07/14
04/07/14,Low,215,11228.78,0.07,-1574.775,100.98,45,Delivery Truck,V A. ,India,East,West Bengal,Kolkata,Boyd,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P626,37537,Compu Point,11/07/14,15/07/14
04/07/14,Not Specified,50,474.16,0.09,-136.0381,7.1,6.05,Regular Air,Nandkumar Murakonda ,India,East,West Bengal,Baharampur,Cunningham,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P1124,39460,Consolidated,13/07/14,27/07/14
05/07/14,Low,230,42924.92,0.05,3291.4656,205.99,5.99,Regular Air,Bineet Sharma ,India,South,Andhra Pradesh,Vizianagaram,Hill,Home Office,Technology,Telephones and Communication,Small Box,P381,70,Ningbo,11/07/14,30/07/14
05/07/14,Low,38,1485.99,0.08,-80.73,19.98,4,Regular Air,Harish Trasi ,India,South,Andhra Pradesh,Eluru,Williams,Small Business,Technology,Computer Peripherals,Small Box,P242,22818,Philo,09/07/14,22/08/14
05/07/14,Low,184,32193.69,0.05,2468.5992,205.99,5.99,Regular Air,Elias Kalaskar ,India,North East,Assam,Hojai,Hill,Home Office,Technology,Telephones and Communication,Small Box,P381,70,Ningbo,13/07/14,01/09/14
05/07/14,Medium,4,374.16,0.02,-44.13,15.14,4.53,Regular Air,Prem Manake ,India,Central,Chhattisgarh,Kota,Mason,Small Business,Office Supplies,Storage & Organization,Small Box,P437,32291,Argot,15/07/14,03/08/14
05/07/14,Low,57,1485.99,0.08,-107.64,19.98,4,Regular Air,Keka Patel ,India,West,Gujarat,Rajkot,Williams,Small Business,Technology,Computer Peripherals,Small Box,P242,22818,Philo,15/07/14,24/07/14
05/07/14,Not Specified,16,221.44,0.01,-49.392,4.28,5.68,Regular Air,Ashish Mahadik ,India,South,Karnataka,Sidlaghatta,Nelson,Home Office,Office Supplies,Paper,Small Box,P1226,10722,Compu Point,13/07/14,12/08/14
05/07/14,Not Specified,8,110.72,0.01,-35.672,4.28,5.68,Regular Air,sudhakara Deshwal ,India,Central,Madhya Pradesh,Sendhwa,Nelson,Home Office,Office Supplies,Paper,Small Box,P1226,10722,Compu Point,14/07/14,12/08/14
05/07/14,Medium,12,187.08,0.02,-47.072,15.14,4.53,Regular Air,Vivek Sharma ,India,West,Maharashtra,Dombivali,Mason,Small Business,Office Supplies,Storage & Organization,Small Box,P437,32291,Argot,17/07/14,29/08/14
06/07/14,High,24,2030.18,0.1,-372.2719,115.99,2.5,Regular Air,Aijaz Dhongade ,India,East,Bihar,Jagdispur,Black,Consumer,Technology,Telephones and Communication,Small Box,P54,33029,Elan,17/07/14,04/08/14
06/07/14,Medium,129,1229.58,0.08,-17.124,10.64,5.16,Regular Air,Anurag Singh ,India,East,Bihar,Munger,Cruz,Corporate,Furniture,Office Furnishings,Small Box,P415,38914,Merxin,17/07/14,14/07/14
06/07/14,Not Specified,7,243.62,0.05,-47.322,11.97,5.81,Regular Air,Abhijit Thiyagarajan ,India,South,Puducherry,Karaikal,Perry,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,P1005,43650,Global Source,13/07/14,09/08/14
06/07/14,High,32,3045.27,0.1,-544.0897,115.99,2.5,Regular Air,K Joseph ,India,East,Uttar Pradesh,Meerut,Black,Consumer,Technology,Telephones and Communication,Small Box,P54,33029,Elan,18/07/14,23/08/14
06/07/14,Medium,215,1844.37,0.08,-15.697,10.64,5.16,Regular Air,Deepak Dev ,India,East,Uttar Pradesh,Mughalsarai,Cruz,Corporate,Furniture,Office Furnishings,Small Box,P415,38914,Merxin,10/07/14,05/08/14
06/07/14,Not Specified,3,7258.56,0.06,-3099.25,599.99,24.49,Regular Air,Rajinder Patil ,India,East,Uttar Pradesh,Jhansi,Perry,Corporate,Technology,Copiers and Fax,Large Box,P319,43650,Compu Point,12/07/14,18/08/14
06/07/14,Not Specified,21,487.24,0.05,-28.919,11.97,5.81,Regular Air,Anketeswar Rikame ,India,East,West Bengal,Tarakeswar,Perry,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,P1005,43650,Global Source,09/07/14,18/07/14
06/07/14,Not Specified,9,9678.08,0.06,-4206.125,599.99,24.49,Regular Air,Mahesh Panda ,India,East,West Bengal,Baharampur,Perry,Corporate,Technology,Copiers and Fax,Large Box,P319,43650,Compu Point,10/07/14,07/07/14
07/07/14,High,10,48.8,0.03,-12.222,2.74,3.5,Regular Air,Sonmoni Jasoria ,India,South,Andhra Pradesh,Nellore,Mitchell,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,P909,19494,Alibaba,14/07/14,15/07/14
07/07/14,High,20,2809.26,0.05,77.772,50.98,14.19,Delivery Truck,Venkata Bochare ,India,North,Chhattisgarh,Bemetara,Duncan,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,P556,5986,Argot,14/07/14,13/07/14
07/07/14,Low,4,179.6,0,-44.74535,24.92,12.98,Regular Air,Chandrashekhar Parmar ,India,West,Gujarat,Vapi,Rogers,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P540,21635,Argot,10/07/14,30/07/14
07/07/14,Low,8,179.6,0,-37.86145,24.92,12.98,Regular Air,Kunal Ambhore ,India,Central,Jharkhand,Chas,Rogers,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P540,21635,Argot,14/07/14,12/08/14
07/07/14,High,240,22919.25,0.08,1802.328,120.98,3.99,Regular Air,M. Sharma ,India,South,Karnataka,Madhugiri,Duncan,Small Business,Office Supplies,Appliances,Small Box,P244,5986,Argot,14/07/14,29/08/14
07/07/14,Low,92,7453.9,0.03,748.9476,65.99,8.8,Regular Air,Satyendra Narula ,India,South,Kerala,Kayamkulam,Marshall,Small Business,Technology,Telephones and Communication,Small Box,P53,54819,Compu Point,17/07/14,10/07/14
07/07/14,High,168,1534.08,0.05,161.0019,12.95,4.98,Regular Air,Ajay M ,India,Central,Madhya Pradesh,Porsa,Griffin,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P516,645,Compu Point,15/07/14,01/09/14
07/07/14,Medium,6,712.24,0.02,91.686,20.28,6.68,Regular Air,Ashutosh Gaur ,India,North,Punjab,Jalandhar,Hughes,Home Office,Furniture,Office Furnishings,Small Box,P957,36355,Philo,11/07/14,31/08/14
07/07/14,High,192,22919.25,0.08,2457.72,120.98,3.99,Regular Air,Ramjibhai Gharat ,India,East,Uttar Pradesh,Varanasi,Duncan,Small Business,Office Supplies,Appliances,Small Box,P244,5986,Argot,12/07/14,23/08/14
07/07/14,High,60,4213.89,0.05,90.734,50.98,14.19,Delivery Truck,Rajat Kavi ,India,East,Uttar Pradesh,Padrauna,Duncan,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,P556,5986,Argot,12/07/14,08/07/14
07/07/14,High,6,36.6,0.03,-11.543,2.74,3.5,Regular Air,Rajesh Soma Shekhar ,India,East,Uttar Pradesh,Aligarh,Mitchell,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,P909,19494,Alibaba,13/07/14,14/07/14
07/07/14,Low,92,14907.8,0.03,811.3599,65.99,8.8,Regular Air,Rahul S ,India,East,Uttar Pradesh,Ayodhya,Marshall,Small Business,Technology,Telephones and Communication,Small Box,P53,54819,Compu Point,11/07/14,23/07/14
07/07/14,High,168,1534.08,0.05,161.0019,12.95,4.98,Regular Air,Mohan Singh ,India,East,West Bengal,Chandannagar,Griffin,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P516,645,Compu Point,19/07/14,23/07/14
07/07/14,Medium,18,534.18,0.02,111.333,20.28,6.68,Regular Air,Bala Parmar ,India,East,West Bengal,Balurghat,Hughes,Home Office,Furniture,Office Furnishings,Small Box,P957,36355,Philo,17/07/14,24/08/14
08/07/14,Low,32,4769.36,0.06,711.975,54.96,10.75,Express Air,Fikile Bukhari ,India,South,Telangana,Karimnagar,Carpenter,Corporate,Office Supplies,Paper,Small Box,P1188,50307,Compu Point,17/07/14,11/08/14
08/07/14,High,5,2792.36,0,-390.99,179.29,56.2,Delivery Truck,Vikram Sethi ,India,South,Telangana,Singapur,Griffin,Home Office,Furniture,Tables,Jumbo Box,P263,53536,Global Source,14/07/14,27/07/14
08/07/14,Medium,16,1401.72,0.05,103.46115,43.41,2.99,Regular Air,Sanjay Agarwal ,India,West,Gujarat,Anand,Lee,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P939,11202,Global Source,17/07/14,15/07/14
08/07/14,Medium,185,795.81,0.09,104.412,5.43,0.95,Regular Air,S Pathan ,India,South,Karnataka,Malur,Webb,Consumer,Office Supplies,Paper,Wrap Bag,P1132,24672,Compu Point,19/07/14,15/08/14
08/07/14,Not Specified,72,665.86,0.09,-142.11,6.48,6.6,Express Air,Prasanna Holmukhe ,India,South,Karnataka,Chamrajnagar,Morgan,Home Office,Office Supplies,Paper,Small Box,P1241,49953,Argot,12/07/14,25/07/14
08/07/14,Not Specified,72,779.62,0.1,-66.911,15.98,6.5,Regular Air,Milind Jakite ,India,South,Karnataka,Tumkur,Morgan,Home Office,Technology,Computer Peripherals,Small Box,P730,49953,Alibaba,20/07/14,20/08/14
08/07/14,High,25,5584.72,0,-364.924,179.29,56.2,Delivery Truck,Elias Kalaskar ,India,South,Karnataka,Harpanahalli,Griffin,Home Office,Furniture,Tables,Jumbo Box,P263,53536,Global Source,16/07/14,04/08/14
08/07/14,Not Specified,54,1169.43,0.1,-61.764,15.98,6.5,Regular Air,Deviprasad Balsaraf ,India,Central,Madhya Pradesh,Bhind,Morgan,Home Office,Technology,Computer Peripherals,Small Box,P730,49953,Alibaba,13/07/14,13/08/14
08/07/14,Low,64,4769.36,0.06,1100.325,54.96,10.75,Express Air,Sanjay Tibrewal ,India,Central,Madhya Pradesh,Dewas,Carpenter,Corporate,Office Supplies,Paper,Small Box,P1188,50307,Compu Point,17/07/14,18/08/14
08/07/14,Low,26,311.85,0.06,22.282,2.88,0.99,Regular Air,Subrat BABU ,India,West,Maharashtra,Kolhapur,Hollis,Home Office,Office Supplies,Labels,Small Box,P200,3649,Alibaba,15/07/14,19/08/14
08/07/14,Medium,40,1868.96,0.05,95.5026,43.41,2.99,Regular Air,Shyju Tatiwala ,India,West,Maharashtra,Pimpri,Lee,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P939,11202,Global Source,15/07/14,04/09/14
08/07/14,Not Specified,180,665.86,0.09,-180.006,6.48,6.6,Express Air,Sanjay Pashankar ,India,West,Maharashtra,Kalyan,Morgan,Home Office,Office Supplies,Paper,Small Box,P1241,49953,Argot,11/07/14,13/07/14
08/07/14,Medium,185,1061.08,0.09,111.87,5.43,0.95,Regular Air,Mann Balgi ,India,East,Uttar Pradesh,Varanasi,Webb,Consumer,Office Supplies,Paper,Wrap Bag,P1132,24672,Compu Point,13/07/14,21/07/14
08/07/14,Low,26,207.9,0.06,30.852,2.88,0.99,Regular Air,Nabanit Raha ,India,East,West Bengal,Kharagpur,Hollis,Home Office,Office Supplies,Labels,Small Box,P200,3649,Alibaba,11/07/14,12/07/14
09/07/14,Medium,42,2008.4,0.1,210.463,51.98,10.17,Express Air,Ram Shyam ,India,East,Andaman and Nicobar Islands,Port Blair,Webb,Small Business,Technology,Office Machines,Medium Box,P315,6791,Global Source,19/07/14,24/07/14
09/07/14,Medium,70,4016.8,0.1,210.463,51.98,10.17,Express Air,Ram Shyam ,India,East,Andaman and Nicobar Islands,Port Blair,Webb,Small Business,Technology,Office Machines,Medium Box,P315,6791,Global Source,12/07/14,02/08/14
09/07/14,Medium,60,591.96,0,-41.8439,6.81,5.48,Regular Air,Sukhmandeep Jha ,India,South,Andhra Pradesh,Sompeta,Perry,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P227,34913,Argot,12/07/14,15/08/14
09/07/14,Medium,25,7101.6,0.04,-8.4,50.98,6.5,Regular Air,Saurabh Rastogi ,India,South,Andhra Pradesh,Vizianagaram,Hunter,Consumer,Technology,Computer Peripherals,Small Box,P776,46055,Ningbo,16/07/14,12/07/14
09/07/14,Low,6,54.87,0.09,-9.432,7.31,0.49,Regular Air,Dharmendra Dutta ,India,East,Bihar,Biharsharif,Ford,Corporate,Office Supplies,Labels,Small Box,P949,16230,Ningbo,17/07/14,14/08/14
09/07/14,Medium,84,810.64,0.05,-170.175,6.68,6.93,Regular Air,Haresh Garg ,India,South,Karnataka,Yadgir,Bryant,Small Business,Office Supplies,Paper,Small Box,P646,4516,Compu Point,20/07/14,31/08/14
09/07/14,Medium,70,3012.6,0.1,166.155,51.98,10.17,Express Air,H Goel ,India,South,Karnataka,Belgaum,Webb,Small Business,Technology,Office Machines,Medium Box,P315,6791,Global Source,16/07/14,02/08/14
09/07/14,Urgent,12,55.35,0.03,-1.638,3.08,0.99,Regular Air,Sreenivasulu Briton ,India,South,Karnataka,Chitradurga,Hernandez,Home Office,Office Supplies,Labels,Small Box,P178,31140,Dalian,15/07/14,14/08/14
09/07/14,High,10,188.82,0.06,-32.56,30.98,5.76,Regular Air,K Singh Kushwah ,India,South,Karnataka,Savanur,Evans,Corporate,Office Supplies,Paper,Small Box,P669,36359,Argot,19/07/14,10/08/14
09/07/14,High,46,5386.92,0.01,577.206,19.98,5.86,Regular Air,Praveen Ghodvaidya ,India,South,Karnataka,Sagar,Simpson,Home Office,Office Supplies,Paper,Small Box,P1164,52676,Consolidated,19/07/14,02/09/14
09/07/14,High,2,344.5,0.02,-603.812,65.99,8.99,Regular Air,Ajay Agarwal ,India,Central,Madhya Pradesh,Sagar,Long,Consumer,Technology,Telephones and Communication,Small Box,P46,21956,Consolidated,19/07/14,20/08/14
09/07/14,High,230,2693.46,0.01,513.072,19.98,5.86,Regular Air,Rajendraprasad Tipre ,India,West,Maharashtra,Nandurbar,Simpson,Home Office,Office Supplies,Paper,Small Box,P1164,52676,Consolidated,20/07/14,02/08/14
09/07/14,High,4,689,0.02,-483.0496,65.99,8.99,Regular Air,G K ,India,North,Punjab,Batala,Long,Consumer,Technology,Telephones and Communication,Small Box,P46,21956,Consolidated,14/07/14,22/07/14
09/07/14,High,115,576.09,0.02,56.028,5.68,1.39,Regular Air,Karibasappa Khandelwal ,India,North,Rajasthan,Jhunjhunun,Burns,Corporate,Office Supplies,Envelopes,Small Box,P1006,52580,Philo,13/07/14,23/08/14
09/07/14,High,46,384.06,0.02,56.028,5.68,1.39,Regular Air,Prashant Saha ,India,North,Rajasthan,Tonk,Burns,Corporate,Office Supplies,Envelopes,Small Box,P1006,52580,Philo,12/07/14,23/07/14
09/07/14,Medium,126,1215.96,0.05,-181.52,6.68,6.93,Regular Air,Sayali Gandhale ,India,South,Tamil Nadu,Vellore,Bryant,Small Business,Office Supplies,Paper,Small Box,P646,4516,Compu Point,21/07/14,20/08/14
09/07/14,Urgent,16,36.9,0.03,-1.89,3.08,0.99,Regular Air,Jaspreet Babu ,India,South,Tamil Nadu,Coimbatore,Hernandez,Home Office,Office Supplies,Labels,Small Box,P178,31140,Dalian,14/07/14,25/08/14
09/07/14,Medium,60,295.98,0,-32.87735,6.81,5.48,Regular Air,Pranjal Thakur ,India,South,Tamil Nadu,Palni,Perry,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P227,34913,Argot,12/07/14,30/08/14
09/07/14,High,8,377.64,0.06,-56.24,30.98,5.76,Regular Air,Mukund Singh ,India,South,Tamil Nadu,Nagapattinam,Evans,Corporate,Office Supplies,Paper,Small Box,P669,36359,Argot,15/07/14,02/09/14
09/07/14,Low,2,73.16,0.09,-9.432,7.31,0.49,Regular Air,Sujesh Padmanaban ,India,East,Uttar Pradesh,Allahabad,Ford,Corporate,Office Supplies,Labels,Small Box,P949,16230,Ningbo,18/07/14,09/08/14
09/07/14,Medium,75,7101.6,0.04,-9.52,50.98,6.5,Regular Air,Namit Beri ,India,East,Uttar Pradesh,Nihtaur,Hunter,Consumer,Technology,Computer Peripherals,Small Box,P776,46055,Ningbo,17/07/14,03/08/14
09/07/14,Low,45,2836.02,0.08,313.264,48.91,5.81,Regular Air,Jitendra Papnai ,India,East,West Bengal,Kulti,Ford,Corporate,Office Supplies,Paper,Small Box,P1147,16230,Philo,18/07/14,31/08/14
09/07/14,Low,60,3781.36,0.08,402.768,48.91,5.81,Regular Air,Pooja Punewar ,India,East,West Bengal,Barasat,Ford,Corporate,Office Supplies,Paper,Small Box,P1147,16230,Philo,16/07/14,22/07/14
10/07/14,Medium,3,204.36,0.07,-87.72,41.47,34.2,Regular Air,Chetan Kumar ,India,South,Andhra Pradesh,Elamanchili,Bennett,Consumer,Furniture,Office Furnishings,Wrap Bag,P411,53605,Argot,16/07/14,03/08/14
10/07/14,Medium,96,34516.68,0.06,1595.43,170.98,35.89,Delivery Truck,Rohit Rane ,India,South,Telangana,Bhaisa,Bennett,Consumer,Furniture,Bookcases,Jumbo Box,P915,53605,Global Source,15/07/14,18/07/14
10/07/14,Not Specified,87,542.88,0.06,-193.02,6.48,8.4,Regular Air,Rupesh D ,India,West,Maharashtra,Kolhapur,Davis,Home Office,Office Supplies,Paper,Small Box,P1243,2885,Dalian,14/07/14,03/09/14
10/07/14,Medium,144,23011.12,0.06,1772.7,170.98,35.89,Delivery Truck,Amit Patel ,India,East,Orissa,Burla,Bennett,Consumer,Furniture,Bookcases,Jumbo Box,P915,53605,Global Source,13/07/14,20/08/14
10/07/14,Not Specified,116,814.32,0.06,-167.284,6.48,8.4,Regular Air,Anil Goyal ,India,North,Rajasthan,Pilani,Davis,Home Office,Office Supplies,Paper,Small Box,P1243,2885,Dalian,16/07/14,12/08/14
10/07/14,Medium,4,306.54,0.07,-138.89,41.47,34.2,Regular Air,Nilank K ,India,East,West Bengal,Bankura,Bennett,Consumer,Furniture,Office Furnishings,Wrap Bag,P411,53605,Argot,22/07/14,11/08/14
11/07/14,High,72,1483.56,0.01,-12.265,14.42,6.75,Regular Air,Suresh Kumar Sharma ,India,South,Andhra Pradesh,Madanapalle,Jordan,Corporate,Office Supplies,Appliances,Medium Box,P598,19234,Merxin,20/07/14,23/08/14
11/07/14,Not Specified,108,1556.84,0.03,-27.062,19.99,11.17,Regular Air,Kaman Srinivasa Rao ,India,North East,Assam,Guwahati,Alexander,Corporate,Furniture,Office Furnishings,Large Box,P1047,18788,Argot,21/07/14,02/09/14
